beta_1^1	beta_1^2	beta_2^1	beta_2^2	rot_rate, *1e-3 (ordinary convention)	rot_rate *1e-3 (mCT convention)
-1.0	-0.8	0.6	0.2	-1.5592473436690222	1.5592473436690222
-1.0	-0.8	0.6	0.4	-1.1303311382340882	1.1303311382340882
-1.0	-0.8	0.6	0.6	-0.9652047016773848	0.9652047016773848
-1.0	-0.8	0.6	0.8	-1.0580238644885782	1.0580238644885782
-1.0	-0.8	0.6	1.0	-1.398188907457748	1.398188907457748
-1.0	-0.8	0.8	0.0	-1.8811923287530317	1.8811923287530317
-1.0	-0.8	0.8	0.2	-1.187397734629118	1.187397734629118
-1.0	-0.8	0.8	0.4	-0.7575647967219745	0.7575647967219745
-1.0	-0.8	0.8	0.6	-0.5903184163232872	0.5903184163232872
-1.0	-0.8	0.8	0.8	-0.6796425365841825	0.6796425365841825
-1.0	-0.8	0.8	1.0	-1.0149947340742533	1.0149947340742533
-1.0	-0.8	1.0	0.0	-1.1981120453980645	1.1981120453980645
-1.0	-0.8	1.0	0.2	-0.5067811697932132	0.5067811697932132
-1.0	-0.8	1.0	0.4	-0.0784379221534097	0.0784379221534097
-1.0	-0.8	1.0	0.6	0.08840738778868602	-0.08840738778868602
-1.0	-0.8	1.0	0.8	0.0	-0.0
-1.0	-0.8	1.0	1.0	-0.33311766208906063	0.33311766208906063
-1.0	-0.6	0.0	0.0	-1.2356980767586465	1.2356980767586465
-1.0	-0.6	0.0	0.2	-0.7816863198969822	0.7816863198969822
-1.0	-0.6	0.0	0.4	-0.5306162140706554	0.5306162140706554
-1.0	-0.6	0.0	0.6	-0.4818002099255093	0.4818002099255093
-1.0	-0.6	0.0	0.8	-0.630597349320984	0.630597349320984
-1.0	-0.6	0.0	1.0	-0.9691581104637874	0.9691581104637874
-1.0	-0.6	0.2	0.0	-1.8414290577709531	1.8414290577709531
-1.0	-0.6	0.2	0.2	-1.3750414125344625	1.3750414125344625
-1.0	-0.6	0.2	0.4	-1.1103349111840226	1.1103349111840226
-1.0	-0.6	0.2	0.6	-1.0465647085859617	1.0465647085859617
-1.0	-0.6	0.2	0.8	-1.1792044381587472	1.1792044381587472
-1.0	-0.6	0.2	1.0	-1.5003472823295736	1.5003472823295736
-1.0	-0.6	0.4	0.0	-2.10384372794087	2.10384372794087
-1.0	-0.6	0.4	0.2	-1.6261688141403026	1.6261688141403026
-1.0	-0.6	0.4	0.4	-1.3491437201945495	1.3491437201945495
-1.0	-0.6	0.4	0.6	-1.2719663051904277	1.2719663051904277
-1.0	-0.6	0.4	0.8	-1.3901674983259165	1.3901674983259165
-1.0	-0.6	0.4	1.0	-1.6958404820282102	1.6958404820282102
-1.0	-0.6	0.6	0.0	-2.0277549327474964	2.0277549327474964
-1.0	-0.6	0.6	0.2	-1.540282440650192	1.540282440650192
-1.0	-0.6	0.6	0.4	-1.252657627494519	1.252657627494519
-1.0	-0.6	0.6	0.6	-1.1639637608082676	1.1639637608082676
-1.0	-0.6	0.6	0.8	-1.2697890655689306	1.2697890655689306
-1.0	-0.6	0.6	1.0	-1.5622840199832155	1.5622840199832155
-1.0	-0.6	0.8	0.0	-1.6239342787392923	1.6239342787392923
-1.0	-0.6	0.8	0.2	-1.1284976732896697	1.1284976732896697
-1.0	-0.6	0.8	0.4	-0.8322211974275208	0.8322211974275208
-1.0	-0.6	0.8	0.6	-0.7341881186806368	0.7341881186806368
-1.0	-0.6	0.8	0.8	-0.8300439578060235	0.8300439578060235
-1.0	-0.6	0.8	1.0	-1.1118246014513624	1.1118246014513624
-1.0	-0.6	1.0	0.0	-0.9089402461955379	0.9089402461955379
-1.0	-0.6	1.0	0.2	-0.40760217545606764	0.40760217545606764
-1.0	-0.6	1.0	0.4	-0.10490857228845372	0.10490857228845372
-1.0	-0.6	1.0	0.6	0.0	-0.0
-1.0	-0.6	1.0	0.8	-0.08840738778868602	0.08840738778868602
-1.0	-0.6	1.0	1.0	-0.36228121386121953	0.36228121386121953
-1.0	-0.4	0.0	0.0	-1.0931461773300977	1.0931461773300977
-1.0	-0.4	0.0	0.2	-0.805922434631016	0.805922434631016
-1.0	-0.4	0.0	0.4	-0.6546042809369655	0.6546042809369655
-1.0	-0.4	0.0	0.6	-0.6387906457913548	0.6387906457913548
-1.0	-0.4	0.0	0.8	-0.7555021486595035	0.7555021486595035
-1.0	-0.4	0.0	1.0	-0.9995821693852343	0.9995821693852343
-1.0	-0.4	0.2	0.0	-1.6694271276726795	1.6694271276726795
-1.0	-0.4	0.2	0.2	-1.3629520030572022	1.3629520030572022
-1.0	-0.4	0.2	0.4	-1.1912938476360078	1.1912938476360078
-1.0	-0.4	0.2	0.6	-1.1541661825115301	1.1541661825115301
-1.0	-0.4	0.2	0.8	-1.2488188102671423	1.2488188102671423
-1.0	-0.4	0.2	1.0	-1.4700951107466664	1.4700951107466664
-1.0	-0.4	0.4	0.0	-1.9010166684645584	1.9010166684645584
-1.0	-0.4	0.4	0.2	-1.5759204155073292	1.5759204155073292
-1.0	-0.4	0.4	0.4	-1.384953582390226	1.384953582390226
-1.0	-0.4	0.4	0.6	-1.3278869859951958	1.3278869859951958
-1.0	-0.4	0.4	0.8	-1.4020850204646373	1.4020850204646373
-1.0	-0.4	0.4	1.0	-1.6025056572013996	1.6025056572013996
-1.0	-0.4	0.6	0.0	-1.7931860114209375	1.7931860114209375
-1.0	-0.4	0.6	0.2	-1.4506718414917315	1.4506718414917315
-1.0	-0.4	0.6	0.4	-1.2418860209460592	1.2418860209460592
-1.0	-0.4	0.6	0.6	-1.1666566624453822	1.1666566624453822
-1.0	-0.4	0.6	0.8	-1.2224054559116113	1.2224054559116113
-1.0	-0.4	0.6	1.0	-1.4043195558656478	1.4043195558656478
-1.0	-0.4	0.8	0.0	-1.3575089040034598	1.3575089040034598
-1.0	-0.4	0.8	0.2	-0.9991238031491294	0.9991238031491294
-1.0	-0.4	0.8	0.4	-0.7742951643397945	0.7742951643397945
-1.0	-0.4	0.8	0.6	-0.6830229875754543	0.6830229875754543
-1.0	-0.4	0.8	0.8	-0.7227862585575334	0.7227862585575334
-1.0	-0.4	0.8	1.0	-0.8888294275864461	0.8888294275864461
-1.0	-0.4	1.0	0.0	-0.6110021927275099	0.6110021927275099
-1.0	-0.4	1.0	0.2	-0.23863692167198788	0.23863692167198788
-1.0	-0.4	1.0	0.4	0.0	-0.0
-1.0	-0.4	1.0	0.6	0.10490857228845372	-0.10490857228845372
-1.0	-0.4	1.0	0.8	0.0784379221534097	-0.0784379221534097
-1.0	-0.4	1.0	1.0	-0.07465640070554626	0.07465640070554626
-1.0	-0.2	0.0	0.0	-0.9461825028790415	0.9461825028790415
-1.0	-0.2	0.0	0.2	-0.7603722899181156	0.7603722899181156
-1.0	-0.2	0.0	0.4	-0.6426294630187313	0.6426294630187313
-1.0	-0.2	0.0	0.6	-0.5932977968579675	0.5932977968579675
-1.0	-0.2	0.0	0.8	-0.6113459674045884	0.6113459674045884
-1.0	-0.2	0.0	1.0	-0.694596735037097	0.694596735037097
-1.0	-0.2	0.2	0.0	-1.491638323843585	1.491638323843585
-1.0	-0.2	0.2	0.2	-1.279873122763233	1.279873122763233
-1.0	-0.2	0.2	0.4	-1.1353731668312392	1.1353731668312392
-1.0	-0.2	0.2	0.6	-1.0587114138427354	1.0587114138427354
-1.0	-0.2	0.2	0.8	-1.0491430186640505	1.0491430186640505
-1.0	-0.2	0.2	1.0	-1.1047772205712534	1.1047772205712534
-1.0	-0.2	0.4	0.0	-1.6914860027852165	1.6914860027852165
-1.0	-0.2	0.4	0.2	-1.4541095882625164	1.4541095882625164
-1.0	-0.2	0.4	0.4	-1.2836546442110963	1.2836546442110963
-1.0	-0.2	0.4	0.6	-1.1809233115441398	1.1809233115441398
-1.0	-0.2	0.4	0.8	-1.1453999282460288	1.1453999282460288
-1.0	-0.2	0.4	1.0	-1.175422916710884	1.175422916710884
-1.0	-0.2	0.6	0.0	-1.5517415965528085	1.5517415965528085
-1.0	-0.2	0.6	0.2	-1.2896134052804569	1.2896134052804569
-1.0	-0.2	0.6	0.4	-1.0945212760384118	1.0945212760384118
-1.0	-0.2	0.6	0.6	-0.9674392370783951	0.9674392370783951
-1.0	-0.2	0.6	0.8	-0.9080808095028419	0.9080808095028419
-1.0	-0.2	0.6	1.0	-0.9148990072648985	0.9148990072648985
-1.0	-0.2	0.8	0.0	-1.084322627285083	1.084322627285083
-1.0	-0.2	0.8	0.2	-0.7988750537509067	0.7988750537509067
-1.0	-0.2	0.8	0.4	-0.5809219084831417	0.5809219084831417
-1.0	-0.2	0.8	0.6	-0.43160910707204914	0.43160910707204914
-1.0	-0.2	0.8	0.8	-0.35093664951762926	0.35093664951762926
-1.0	-0.2	0.8	1.0	-0.3374721413320549	0.3374721413320549
-1.0	-0.2	1.0	0.0	-0.3069907866310951	0.3069907866310951
-1.0	-0.2	1.0	0.2	-0.0	0.0
-1.0	-0.2	1.0	0.4	0.23863692167198788	-0.23863692167198788
-1.0	-0.2	1.0	0.6	0.40760217545606764	-0.40760217545606764
-1.0	-0.2	1.0	0.8	0.5067811697932132	-0.5067811697932132
-1.0	-0.2	1.0	1.0	0.5374344118327122	-0.5374344118327122
-1.0	0.0	0.0	-1.0	-1.5022380430535054	1.5022380430535054
-1.0	0.0	0.0	-0.8	-1.372405806676861	1.372405806676861
-1.0	0.0	0.0	-0.6	-1.2356980767586465	1.2356980767586465
-1.0	0.0	0.0	-0.4	-1.0931461773300977	1.0931461773300977
-1.0	0.0	0.0	-0.2	-0.9461825028790415	0.9461825028790415
-1.0	0.0	0.0	0.2	-0.6441191532860715	0.6441191532860715
-1.0	0.0	0.0	0.4	-0.49194156289932484	0.49194156289932484
-1.0	0.0	0.0	0.6	-0.34090988810283984	0.34090988810283984
-1.0	0.0	0.0	0.8	-0.19239922760493045	0.19239922760493045
-1.0	0.0	0.0	1.0	-0.04784197589342374	0.04784197589342374
-1.0	0.0	0.2	-1.0	-2.1617697610285957	2.1617697610285957
-1.0	0.0	0.2	-0.8	-2.0059825365325255	2.0059825365325255
-1.0	0.0	0.2	-0.6	-1.8414290577709531	1.8414290577709531
-1.0	0.0	0.2	-0.4	-1.6694271276726795	1.6694271276726795
-1.0	0.0	0.2	-0.2	-1.491638323843585	1.491638323843585
-1.0	0.0	0.2	0.2	-1.1252891096369368	1.1252891096369368
-1.0	0.0	0.2	0.4	-0.9402810375891941	0.9402810375891941
-1.0	0.0	0.2	0.6	-0.7564188811317129	0.7564188811317129
-1.0	0.0	0.2	0.8	-0.5753642178703727	0.5753642178703727
-1.0	0.0	0.2	1.0	-0.39889321697007907	0.39889321697007907
-1.0	0.0	0.4	-1.0	-2.4822823516247787	2.4822823516247787
-1.0	0.0	0.4	-0.8	-2.298191012049245	2.298191012049245
-1.0	0.0	0.4	-0.6	-2.10384372794087	2.10384372794087
-1.0	0.0	0.4	-0.4	-1.9009593726850451	1.9009593726850451
-1.0	0.0	0.4	-0.2	-1.6914860027852165	1.6914860027852165
-1.0	0.0	0.4	0.2	-1.2606790366263503	1.2606790366263503
-1.0	0.0	0.4	0.4	-1.0435280322717684	1.0435280322717684
-1.0	0.0	0.4	0.6	-0.8279813097435528	0.8279813097435528
-1.0	0.0	0.4	0.8	-0.6161015171041743	0.6161015171041743
-1.0	0.0	0.4	1.0	-0.409894006636591	0.409894006636591
-1.0	0.0	0.6	-1.0	-2.4674427447308904	2.4674427447308904
-1.0	0.0	0.6	-0.8	-2.2531565293519624	2.2531565293519624
-1.0	0.0	0.6	-0.6	-2.027697636967983	2.027697636967983
-1.0	0.0	0.6	-0.4	-1.7931860114209375	1.7931860114209375
-1.0	0.0	0.6	-0.2	-1.5517415965528085	1.5517415965528085
-1.0	0.0	0.6	0.2	-1.0573936109139344	1.0573936109139344
-1.0	0.0	0.6	0.4	-0.8093028856222878	0.8093028856222878
-1.0	0.0	0.6	0.6	-0.5639050619677562	0.5639050619677562
-1.0	0.0	0.6	0.8	-0.3234919711308628	0.3234919711308628
-1.0	0.0	0.6	1.0	-0.09024085273310466	0.09024085273310466
-1.0	0.0	0.8	-1.0	-2.126819335525616	2.126819335525616
-1.0	0.0	0.8	-0.8	-1.881135032973519	1.881135032973519
-1.0	0.0	0.8	-0.6	-1.6239342787392923	1.6239342787392923
-1.0	0.0	0.8	-0.4	-1.3574516082239465	1.3574516082239465
-1.0	0.0	0.8	-0.2	-1.084322627285083	1.084322627285083
-1.0	0.0	0.8	0.2	-0.5285535660081845	0.5285535660081845
-1.0	0.0	0.8	0.4	-0.25141388050340524	0.25141388050340524
-1.0	0.0	0.8	0.6	0.021600508876432035	-0.021600508876432035
-1.0	0.0	0.8	0.8	0.2879685878327517	-0.2879685878327517
-1.0	0.0	0.8	1.0	0.5451120462874652	-0.5451120462874652
-1.0	0.0	1.0	-1.0	-1.4757673929184614	1.4757673929184614
-1.0	0.0	1.0	-0.8	-1.1981120453980645	1.1981120453980645
-1.0	0.0	1.0	-0.6	-0.9089402461955379	0.9089402461955379
-1.0	0.0	1.0	-0.4	-0.6110021927275099	0.6110021927275099
-1.0	0.0	1.0	-0.2	-0.3069907866310951	0.3069907866310951
-1.0	0.0	1.0	0.2	0.3069907866310951	-0.3069907866310951
-1.0	0.0	1.0	0.4	0.6110021927275099	-0.6110021927275099
-1.0	0.0	1.0	0.6	0.9089402461955379	-0.9089402461955379
-1.0	0.0	1.0	0.8	1.1981120453980645	-1.1981120453980645
-1.0	0.0	1.0	1.0	1.4757673929184614	-1.4757673929184614
-1.0	0.2	0.0	-1.0	-0.5337101861643617	0.5337101861643617
-1.0	0.2	0.0	-0.8	-0.689841185337511	0.689841185337511
-1.0	0.2	0.0	-0.6	-0.7816863198969822	0.7816863198969822
-1.0	0.2	0.0	-0.4	-0.805922434631016	0.805922434631016
-1.0	0.2	0.0	-0.2	-0.7603722899181156	0.7603722899181156
-1.0	0.2	0.0	0.0	-0.6441191532860715	0.6441191532860715
-1.0	0.2	0.2	-1.0	-1.1945024112887401	1.1945024112887401
-1.0	0.2	0.2	-0.8	-1.3178602245804065	1.3178602245804065
-1.0	0.2	0.2	-0.6	-1.3749841167549497	1.3749841167549497
-1.0	0.2	0.2	-0.4	-1.3628947072776891	1.3628947072776891
-1.0	0.2	0.2	-0.2	-1.279873122763233	1.279873122763233
-1.0	0.2	0.2	0.0	-1.1252891096369368	1.1252891096369368
-1.0	0.2	0.4	-1.0	-1.518567340214734	1.518567340214734
-1.0	0.2	0.4	-0.8	-1.6062298828697499	1.6062298828697499
-1.0	0.2	0.4	-0.6	-1.6261688141403026	1.6261688141403026
-1.0	0.2	0.4	-0.4	-1.5759204155073292	1.5759204155073292
-1.0	0.2	0.4	-0.2	-1.4541095882625164	1.4541095882625164
-1.0	0.2	0.4	0.0	-1.2606790366263503	1.2606790366263503
-1.0	0.2	0.6	-1.0	-1.509629198610693	1.509629198610693
-1.0	0.2	0.6	-0.8	-1.5591900478895093	1.5591900478895093
-1.0	0.2	0.6	-0.6	-1.540282440650192	1.540282440650192
-1.0	0.2	0.6	-0.4	-1.4506718414917315	1.4506718414917315
-1.0	0.2	0.6	-0.2	-1.2896134052804569	1.2896134052804569
-1.0	0.2	0.6	0.0	-1.0573936109139344	1.0573936109139344
-1.0	0.2	0.8	-1.0	-1.1774282689938418	1.1774282689938418
-1.0	0.2	0.8	-0.8	-1.187340438849605	1.187340438849605
-1.0	0.2	0.8	-0.6	-1.1284976732896697	1.1284976732896697
-1.0	0.2	0.8	-0.4	-0.9991238031491294	0.9991238031491294
-1.0	0.2	0.8	-0.2	-0.7988750537509067	0.7988750537509067
-1.0	0.2	0.8	0.0	-0.5285535660081845	0.5285535660081845
-1.0	0.2	1.0	-1.0	-0.5374344118327122	0.5374344118327122
-1.0	0.2	1.0	-0.8	-0.5067811697932132	0.5067811697932132
-1.0	0.2	1.0	-0.6	-0.40760217545606764	0.40760217545606764
-1.0	0.2	1.0	-0.4	-0.23863692167198788	0.23863692167198788
-1.0	0.2	1.0	-0.2	0.0	-0.0
-1.0	0.2	1.0	0.0	0.3069907866310951	-0.3069907866310951
-1.0	0.4	0.0	-1.0	0.10164271285620803	-0.10164271285620803
-1.0	0.4	0.0	-0.8	-0.27605106569403065	0.27605106569403065
-1.0	0.4	0.0	-0.6	-0.5306162140706554	0.5306162140706554
-1.0	0.4	0.0	-0.4	-0.6546042809369655	0.6546042809369655
-1.0	0.4	0.0	-0.2	-0.6426294630187313	0.6426294630187313
-1.0	0.4	0.0	0.0	-0.49194156289932484	0.49194156289932484
-1.0	0.4	0.2	-1.0	-0.5591495122681703	0.5591495122681703
-1.0	0.4	0.2	-0.8	-0.8972519071748691	0.8972519071748691
-1.0	0.4	0.2	-0.6	-1.1103349111840226	1.1103349111840226
-1.0	0.4	0.2	-0.4	-1.1912365518564945	1.1912365518564945
-1.0	0.4	0.2	-0.2	-1.1353731668312392	1.1353731668312392
-1.0	0.4	0.2	0.0	-0.9402810375891941	0.9402810375891941
-1.0	0.4	0.4	-1.0	-0.8852770892566352	0.8852770892566352
-1.0	0.4	0.4	-0.8	-1.1804649453080354	1.1804649453080354
-1.0	0.4	0.4	-0.6	-1.3491437201945495	1.3491437201945495
-1.0	0.4	0.4	-0.4	-1.384953582390226	1.384953582390226
-1.0	0.4	0.4	-0.2	-1.2836546442110963	1.2836546442110963
-1.0	0.4	0.4	0.0	-1.0435280322717684	1.0435280322717684
-1.0	0.4	0.6	-1.0	-0.8808653142341277	0.8808653142341277
-1.0	0.4	0.6	-0.8	-1.1303311382340882	1.1303311382340882
-1.0	0.4	0.6	-0.6	-1.2526003317150056	1.2526003317150056
-1.0	0.4	0.6	-0.4	-1.2418860209460592	1.2418860209460592
-1.0	0.4	0.6	-0.2	-1.0945212760384118	1.0945212760384118
-1.0	0.4	0.6	0.0	-0.8093028856222878	0.8093028856222878
-1.0	0.4	0.8	-1.0	-0.5557117654973854	0.5557117654973854
-1.0	0.4	0.8	-0.8	-0.7575647967219745	0.7575647967219745
-1.0	0.4	0.8	-0.6	-0.8321639016480076	0.8321639016480076
-1.0	0.4	0.8	-0.4	-0.7742951643397945	0.7742951643397945
-1.0	0.4	0.8	-0.2	-0.5809219084831417	0.5809219084831417
-1.0	0.4	0.8	0.0	-0.25141388050340524	0.25141388050340524
-1.0	0.4	1.0	-1.0	0.07465640070554626	-0.07465640070554626
-1.0	0.4	1.0	-0.8	-0.0784379221534097	0.0784379221534097
-1.0	0.4	1.0	-0.6	-0.10490857228845372	0.10490857228845372
-1.0	0.4	1.0	-0.4	-0.0	0.0
-1.0	0.4	1.0	-0.2	0.23863692167198788	-0.23863692167198788
-1.0	0.4	1.0	0.0	0.6110021927275099	-0.6110021927275099
-1.0	0.6	0.0	-1.0	0.40427902024430884	-0.40427902024430884
-1.0	0.6	0.0	-0.8	-0.13029060261274922	0.13029060261274922
-1.0	0.6	0.0	-0.6	-0.4817429141459961	0.4817429141459961
-1.0	0.6	0.0	-0.4	-0.6387333500118417	0.6387333500118417
-1.0	0.6	0.0	-0.2	-0.5932977968579675	0.5932977968579675
-1.0	0.6	0.0	0.0	-0.34090988810283984	0.34090988810283984
-1.0	0.6	0.2	-1.0	-0.25473703571516404	0.25473703571516404
-1.0	0.6	0.2	-0.8	-0.7431835560641908	0.7431835560641908
-1.0	0.6	0.2	-0.6	-1.0465074128064487	1.0465074128064487
-1.0	0.6	0.2	-0.4	-1.1541661825115301	1.1541661825115301
-1.0	0.6	0.2	-0.2	-1.0587114138427354	1.0587114138427354
-1.0	0.6	0.2	0.0	-0.7564188811317129	0.7564188811317129
-1.0	0.6	0.4	-1.0	-0.5813802747192464	0.5813802747192464
-1.0	0.6	0.4	-0.8	-1.019807579553352	1.019807579553352
-1.0	0.6	0.4	-0.6	-1.2719663051904277	1.2719663051904277
-1.0	0.6	0.4	-0.4	-1.3278869859951958	1.3278869859951958
-1.0	0.6	0.4	-0.2	-1.1809233115441398	1.1809233115441398
-1.0	0.6	0.4	0.0	-0.8279813097435528	0.8279813097435528
-1.0	0.6	0.6	-1.0	-0.5798332886723931	0.5798332886723931
-1.0	0.6	0.6	-0.8	-0.9652047016773848	0.9652047016773848
-1.0	0.6	0.6	-0.6	-1.1639637608082676	1.1639637608082676
-1.0	0.6	0.6	-0.4	-1.1666566624453822	1.1666566624453822
-1.0	0.6	0.6	-0.2	-0.9674392370783951	0.9674392370783951
-1.0	0.6	0.6	0.0	-0.5639050619677562	0.5639050619677562
-1.0	0.6	0.8	-1.0	-0.2600655432098807	0.2600655432098807
-1.0	0.6	0.8	-0.8	-0.5903184163232872	0.5903184163232872
-1.0	0.6	0.8	-0.6	-0.7341881186806368	0.7341881186806368
-1.0	0.6	0.8	-0.4	-0.6830229875754543	0.6830229875754543
-1.0	0.6	0.8	-0.2	-0.43160910707204914	0.43160910707204914
-1.0	0.6	0.8	0.0	0.021600508876432035	-0.021600508876432035
-1.0	0.6	1.0	-1.0	0.36228121386121953	-0.36228121386121953
-1.0	0.6	1.0	-0.8	0.08840738778868602	-0.08840738778868602
-1.0	0.6	1.0	-0.6	0.0	-0.0
-1.0	0.6	1.0	-0.4	0.10490857228845372	-0.10490857228845372
-1.0	0.6	1.0	-0.2	0.40760217545606764	-0.40760217545606764
-1.0	0.6	1.0	0.0	0.9089402461955379	-0.9089402461955379
-1.0	0.8	0.0	-1.0	0.3807877506439451	-0.3807877506439451
-1.0	0.8	0.0	-0.8	-0.2469448097013848	0.2469448097013848
-1.0	0.8	0.0	-0.6	-0.630597349320984	0.630597349320984
-1.0	0.8	0.0	-0.4	-0.7555021486595035	0.7555021486595035
-1.0	0.8	0.0	-0.2	-0.6113459674045884	0.6113459674045884
-1.0	0.8	0.0	0.0	-0.19239922760493045	0.19239922760493045
-1.0	0.8	0.2	-1.0	-0.27473326276522975	0.27473326276522975
-1.0	0.8	0.2	-0.8	-0.8498110017380371	0.8498110017380371
-1.0	0.8	0.2	-0.6	-1.1791471423792341	1.1791471423792341
-1.0	0.8	0.2	-0.4	-1.2487615144876292	1.2487615144876292
-1.0	0.8	0.2	-0.2	-1.0491430186640505	1.0491430186640505
-1.0	0.8	0.2	0.0	-0.5753642178703727	0.5753642178703727
-1.0	0.8	0.4	-1.0	-0.6000014030609979	0.6000014030609979
-1.0	0.8	0.4	-0.8	-1.1184136160953668	1.1184136160953668
-1.0	0.8	0.4	-0.6	-1.3901674983259165	1.3901674983259165
-1.0	0.8	0.4	-0.4	-1.4020850204646373	1.4020850204646373
-1.0	0.8	0.4	-0.2	-1.1453999282460288	1.1453999282460288
-1.0	0.8	0.4	0.0	-0.6161015171041743	0.6161015171041743
-1.0	0.8	0.6	-1.0	-0.5994284452658672	0.5994284452658672
-1.0	0.8	0.6	-0.8	-1.0579665687090651	1.0579665687090651
-1.0	0.8	0.6	-0.6	-1.2697890655689306	1.2697890655689306
-1.0	0.8	0.6	-0.4	-1.2224054559116113	1.2224054559116113
-1.0	0.8	0.6	-0.2	-0.9080808095028419	0.9080808095028419
-1.0	0.8	0.6	0.0	-0.3234919711308628	0.3234919711308628
-1.0	0.8	0.8	-1.0	-0.2831557423536528	0.2831557423536528
-1.0	0.8	0.8	-0.8	-0.6796425365841825	0.6796425365841825
-1.0	0.8	0.8	-0.6	-0.8300439578060235	0.8300439578060235
-1.0	0.8	0.8	-0.4	-0.7227862585575334	0.7227862585575334
-1.0	0.8	0.8	-0.2	-0.35093664951762926	0.35093664951762926
-1.0	0.8	0.8	0.0	0.2879685878327517	-0.2879685878327517
-1.0	0.8	1.0	-1.0	0.33311766208906063	-0.33311766208906063
-1.0	0.8	1.0	-0.8	-0.0	0.0
