beta_1^1	beta_1^2	beta_2^1	beta_2^2	rot_rate, *1e-3 (ordinary convention)	rot_rate *1e-3 (mCT convention)
-0.6	0.4	0.2	-1.0	0.4851806609167811	-0.4851806609167811
-0.6	0.4	0.2	-0.8	0.09178783877995789	-0.09178783877995789
-0.6	0.4	0.2	-0.6	-0.17801798694714677	0.17801798694714677
-0.6	0.4	0.2	-0.4	-0.3168456607073453	0.3168456607073453
-0.6	0.4	0.2	-0.2	-0.31936667500592086	0.31936667500592086
-0.6	0.4	0.2	0.0	-0.18283083242624568	0.18283083242624568
-0.6	0.4	0.4	-1.0	0.4410629106917078	-0.4410629106917078
-0.6	0.4	0.4	-0.8	0.08078704911344607	-0.08078704911344607
-0.6	0.4	0.4	-0.6	-0.15515697092142697	0.15515697092142697
-0.6	0.4	0.4	-0.4	-0.2596644727532891	0.2596644727532891
-0.6	0.4	0.4	-0.2	-0.22803720246206763	0.22803720246206763
-0.6	0.4	0.4	0.0	-0.05781144152870006	0.05781144152870006
-0.6	0.4	0.6	-1.0	0.5962198816131347	-0.5962198816131347
-0.6	0.4	0.6	-0.8	0.2706079666402878	-0.2706079666402878
-0.6	0.4	0.6	-0.6	0.0696716678879081	-0.0696716678879081
-0.6	0.4	0.6	-0.4	0.0	-0.0
-0.6	0.4	0.6	-0.2	0.06594744221955776	-0.06594744221955776
-0.6	0.4	0.6	0.0	0.269347459491	-0.269347459491
-0.6	0.4	0.8	-1.0	0.9438333759190051	-0.9438333759190051
-0.6	0.4	0.8	-0.8	0.6539167315828085	-0.6539167315828085
-0.6	0.4	0.8	-0.6	0.4885038161285399	-0.4885038161285399
-0.6	0.4	0.8	-0.4	0.45378257374361197	-0.45378257374361197
-0.6	0.4	0.8	-0.2	0.5535918216554014	-0.5535918216554014
-0.6	0.4	0.8	0.0	0.789249362792709	-0.789249362792709
-0.6	0.4	1.0	-1.0	1.4736474490764773	-1.4736474490764773
-0.6	0.4	1.0	-0.8	1.2198844416130357	-1.2198844416130357
-0.6	0.4	1.0	-0.6	1.090052205236391	-1.090052205236391
-0.6	0.4	1.0	-0.4	1.089823022118339	-1.089823022118339
-0.6	0.4	1.0	-0.2	1.2225773432501508	-1.2225773432501508
-0.6	0.4	1.0	0.0	1.4891746053245227	-1.4891746053245227
-0.6	0.6	0.0	-1.0	0.8953611464509376	-0.8953611464509376
-0.6	0.6	0.0	-0.8	0.32389304158745436	-0.32389304158745436
-0.6	0.6	0.0	-0.6	-0.06371290681854755	0.06371290681854755
-0.6	0.6	0.0	-0.4	-0.2559975428644518	0.2559975428644518
-0.6	0.6	0.0	-0.2	-0.24471027430037462	0.24471027430037462
-0.6	0.6	0.0	0.0	-0.025267438765269302	0.025267438765269302
-0.6	0.6	0.2	-1.0	0.6359258568157007	-0.6359258568157007
-0.6	0.6	0.2	-0.8	0.10227296643085196	-0.10227296643085196
-0.6	0.6	0.2	-0.6	-0.24625726034722784	0.24625726034722784
-0.6	0.6	0.2	-0.4	-0.3986640338520268	0.3986640338520268
-0.6	0.6	0.2	-0.2	-0.34726971962879194	0.34726971962879194
-0.6	0.6	0.2	0.0	-0.08812090889112062	0.08812090889112062
-0.6	0.6	0.4	-1.0	0.5776560490508961	-0.5776560490508961
-0.6	0.6	0.4	-0.8	0.08411020432520484	-0.08411020432520484
-0.6	0.6	0.4	-0.6	-0.22356813166004724	0.22356813166004724
-0.6	0.6	0.4	-0.4	-0.33489383125396616	0.33489383125396616
-0.6	0.6	0.4	-0.2	-0.24281951357644288	0.24281951357644288
-0.6	0.6	0.4	0.0	0.05603527236379451	-0.05603527236379451
-0.6	0.6	0.6	-1.0	0.7172285679447645	-0.7172285679447645
-0.6	0.6	0.6	-0.8	0.26556593804313655	-0.26556593804313655
-0.6	0.6	0.6	-0.6	0.0	-0.0
-0.6	0.6	0.6	-0.4	-0.0696716678879081	0.0696716678879081
-0.6	0.6	0.6	-0.2	0.06308265324390364	-0.06308265324390364
-0.6	0.6	0.6	0.0	0.4010131608120632	-0.4010131608120632
-0.6	0.6	0.8	-1.0	1.0478825115147627	-1.0478825115147627
-0.6	0.6	0.8	-0.8	0.6393063078069725	-0.6393063078069725
-0.6	0.6	0.8	-0.6	0.4163684297215693	-0.4163684297215693
-0.6	0.6	0.8	-0.4	0.3884080893191851	-0.3884080893191851
-0.6	0.6	0.8	-0.2	0.5612121603306414	-0.5612121603306414
-0.6	0.6	0.8	0.0	0.9370724739364614	-0.9370724739364614
-0.6	0.6	1.0	-1.0	1.5594765267870745	-1.5594765267870745
-0.6	0.6	1.0	-0.8	1.1944451155092273	-1.1944451155092273
-0.6	0.6	1.0	-0.6	1.0141925931610702	-1.0141925931610702
-0.6	0.6	1.0	-0.4	1.0273706224490793	-1.0273706224490793
-0.6	0.6	1.0	-0.2	1.2391358235294312	-1.2391358235294312
-0.6	0.6	1.0	0.0	1.6512643655670327	-1.6512643655670327
-0.6	0.8	0.0	-1.0	0.7296044563195903	-0.7296044563195903
-0.6	0.8	0.0	-0.8	0.07608879519337333	-0.07608879519337333
-0.6	0.8	0.0	-0.6	-0.3313414929241551	0.3313414929241551
-0.6	0.8	0.0	-0.4	-0.4778468011391066	0.4778468011391066
-0.6	0.8	0.0	-0.2	-0.3532857764776656	0.3532857764776656
-0.6	0.8	0.0	0.0	0.0479565674524499	-0.0479565674524499
-0.6	0.8	0.2	-1.0	0.45871001078173707	-0.45871001078173707
-0.6	0.8	0.2	-0.8	-0.15034412544232803	0.15034412544232803
-0.6	0.8	0.2	-0.6	-0.5121669730674429	0.5121669730674429
-0.6	0.8	0.2	-0.4	-0.61249188299485	0.61249188299485
-0.6	0.8	0.2	-0.2	-0.4418077558253778	0.4418077558253778
-0.6	0.8	0.2	0.0	0.0048128454790989155	-0.0048128454790989155
-0.6	0.8	0.4	-1.0	0.38772053996502814	-0.38772053996502814
-0.6	0.8	0.4	-0.8	-0.17446564861733568	0.17446564861733568
-0.6	0.8	0.4	-0.6	-0.48873299924659214	0.48873299924659214
-0.6	0.8	0.4	-0.4	-0.5416742995166803	0.5416742995166803
-0.6	0.8	0.4	-0.2	-0.324351407823559	0.324351407823559
-0.6	0.8	0.4	0.0	0.16730367617820038	-0.16730367617820038
-0.6	0.8	0.6	-1.0	0.5134274802167307	-0.5134274802167307
-0.6	0.8	0.6	-0.8	0.0	-0.0
-0.6	0.8	0.6	-0.6	-0.26556593804313655	0.26556593804313655
-0.6	0.8	0.6	-0.4	-0.2706079666402878	0.2706079666402878
-0.6	0.8	0.6	-0.2	-0.006875493541569878	0.006875493541569878
-0.6	0.8	0.6	0.0	0.5290692280238021	-0.5290692280238021
-0.6	0.8	0.8	-1.0	0.8290699295543013	-0.8290699295543013
-0.6	0.8	0.8	-0.8	0.36554707329346525	-0.36554707329346525
-0.6	0.8	0.8	-0.6	0.1491982098520664	-0.1491982098520664
-0.6	0.8	0.8	-0.4	0.19199815714833887	-0.19199815714833887
-0.6	0.8	0.8	-0.2	0.5013380707394703	-0.5013380707394703
-0.6	0.8	0.8	0.0	1.0800254438216021	-1.0800254438216021
-0.6	0.8	1.0	-1.0	1.3245065350039242	-1.3245065350039242
-0.6	0.8	1.0	-0.8	0.9114612604941136	-0.9114612604941136
-0.6	0.8	1.0	-0.6	0.7442148800954264	-0.7442148800954264
-0.6	0.8	1.0	-0.4	0.8339973665924263	-0.8339973665924263
-0.6	0.8	1.0	-0.2	1.1876269177471706	-1.1876269177471706
-0.6	0.8	1.0	0.0	1.8069942942835904	-1.8069942942835904
-0.6	1.0	0.0	-1.0	0.24877827464580343	-0.24877827464580343
-0.6	1.0	0.0	-0.8	-0.4238168810582699	0.4238168810582699
-0.6	1.0	0.0	-0.6	-0.787874264084395	0.787874264084395
-0.6	1.0	0.0	-0.4	-0.8256894785630294	0.8256894785630294
-0.6	1.0	0.0	-0.2	-0.5254022981349649	0.5254022981349649
-0.6	1.0	0.0	0.0	0.11923251716672431	-0.11923251716672431
-0.6	1.0	0.2	-1.0	-0.03191374918878685	0.03191374918878685
-0.6	1.0	0.2	-0.8	-0.6538021400237823	0.6538021400237823
-0.6	1.0	0.2	-0.6	-0.9660068425905679	0.9660068425905679
-0.6	1.0	0.2	-0.4	-0.9517974892713235	0.9517974892713235
-0.6	1.0	0.2	-0.2	-0.5998295157224588	0.5998295157224588
-0.6	1.0	0.2	0.0	0.09511099399171666	-0.09511099399171666
-0.6	1.0	0.4	-1.0	-0.11378941811298149	0.11378941811298149
-0.6	1.0	0.4	-0.8	-0.6823927340008105	0.6823927340008105
-0.6	1.0	0.4	-0.6	-0.940911291163838	0.940911291163838
-0.6	1.0	0.4	-0.4	-0.87347415867694	0.87347415867694
-0.6	1.0	0.4	-0.2	-0.4696535046687358	0.4696535046687358
-0.6	1.0	0.4	0.0	0.27507703744230827	-0.27507703744230827
-0.6	1.0	0.6	-1.0	0.0	-0.0
-0.6	1.0	0.6	-0.8	-0.5134274802167307	0.5134274802167307
-0.6	1.0	0.6	-0.6	-0.7172285679447645	0.7172285679447645
-0.6	1.0	0.6	-0.4	-0.5962198816131347	0.5962198816131347
-0.6	1.0	0.6	-0.2	-0.14089032182266942	0.14089032182266942
-0.6	1.0	0.6	0.0	0.6524270413154684	-0.6524270413154684
-0.6	1.0	0.8	-1.0	0.302750898947127	-0.302750898947127
-0.6	1.0	0.8	-0.8	-0.15441212578775684	0.15441212578775684
-0.6	1.0	0.8	-0.6	-0.3030373778446924	0.3030373778446924
-0.6	1.0	0.8	-0.4	-0.12885820812492213	0.12885820812492213
-0.6	1.0	0.8	-0.2	0.37683434185754244	-0.37683434185754244
-0.6	1.0	0.8	0.0	1.2169050610783554	-1.2169050610783554
-0.6	1.0	1.0	-1.0	0.7844365173136101	-0.7844365173136101
-0.6	1.0	1.0	-0.8	0.38388172273765153	-0.38388172273765153
-0.6	1.0	1.0	-0.6	0.29008853167473575	-0.29008853167473575
-0.6	1.0	1.0	-0.4	0.516406860751411	-0.516406860751411
-0.6	1.0	1.0	-0.2	1.0706862317609696	-1.0706862317609696
-0.6	1.0	1.0	0.0	1.955046588545395	-1.955046588545395
-0.4	-1.0	0.0	0.0	-0.5337674819438749	0.5337674819438749
-0.4	-1.0	0.0	0.2	0.2786866715516324	-0.2786866715516324
-0.4	-1.0	0.0	0.4	0.748913134015499	-0.748913134015499
-0.4	-1.0	0.0	0.6	0.8800058775414313	-0.8800058775414313
-0.4	-1.0	0.0	0.8	0.6811322268515226	-0.6811322268515226
-0.4	-1.0	0.0	1.0	0.16701719728063497	-0.16701719728063497
-0.4	-1.0	0.2	0.0	-0.5847607257105182	0.5847607257105182
-0.4	-1.0	0.2	0.2	0.2067804682627141	-0.2067804682627141
-0.4	-1.0	0.2	0.4	0.6561512669838188	-0.6561512669838188
-0.4	-1.0	0.2	0.6	0.767018600341633	-0.767018600341633
-0.4	-1.0	0.2	0.8	0.5488935677353287	-0.5488935677353287
-0.4	-1.0	0.2	1.0	0.017016846515385448	-0.017016846515385448
-0.4	-1.0	0.4	0.0	-0.49755654929160686	0.49755654929160686
-0.4	-1.0	0.4	0.2	0.27135281177395787	-0.27135281177395787
-0.4	-1.0	0.4	0.4	0.6985501438234997	-0.6985501438234997
-0.4	-1.0	0.4	0.6	0.7881607429819604	-0.7881607429819604
-0.4	-1.0	0.4	0.8	0.5500967791051035	-0.5500967791051035
-0.4	-1.0	0.4	1.0	0.0	-0.0
-0.4	-1.0	0.6	0.0	-0.27507703744230827	0.27507703744230827
-0.4	-1.0	0.6	0.2	0.4696535046687358	-0.4696535046687358
-0.4	-1.0	0.6	0.4	0.87347415867694	-0.87347415867694
-0.4	-1.0	0.6	0.6	0.940968586943351	-0.940968586943351
-0.4	-1.0	0.6	0.8	0.6823927340008105	-0.6823927340008105
-0.4	-1.0	0.6	1.0	0.11378941811298149	-0.11378941811298149
-0.4	-1.0	0.8	0.0	0.07723471078363497	-0.07723471078363497
-0.4	-1.0	0.8	0.2	0.7964686310113572	-0.7964686310113572
-0.4	-1.0	0.8	0.4	1.1758812829469885	-1.1758812829469885
-0.4	-1.0	0.8	0.6	1.2204573994081667	-1.2204573994081667
-0.4	-1.0	0.8	0.8	0.940968586943351	-0.940968586943351
-0.4	-1.0	0.8	1.0	0.3536868469342572	-0.3536868469342572
-0.4	-1.0	1.0	0.0	0.5516437651519566	-0.5516437651519566
-0.4	-1.0	1.0	0.2	1.2441778521265825	-1.2441778521265825
-0.4	-1.0	1.0	0.4	1.5983803610764575	-1.5983803610764575
-0.4	-1.0	1.0	0.6	1.619522503716785	-1.619522503716785
-0.4	-1.0	1.0	0.8	1.3188342528321289	-1.3188342528321289
-0.4	-1.0	1.0	1.0	0.7129313844812833	-0.7129313844812833
-0.4	-0.8	0.0	0.0	-0.46489795496915004	0.46489795496915004
-0.4	-0.8	0.0	0.2	0.07339589355625846	-0.07339589355625846
-0.4	-0.8	0.0	0.4	0.33592515528520167	-0.33592515528520167
-0.4	-0.8	0.0	0.6	0.32572650653187296	-0.32572650653187296
-0.4	-0.8	0.0	0.8	0.0508786522076171	-0.0508786522076171
-0.4	-0.8	0.0	1.0	-0.47607063197420096	0.47607063197420096
-0.4	-0.8	0.2	0.0	-0.5034580145814543	0.5034580145814543
-0.4	-0.8	0.2	0.2	0.02051188906568347	-0.02051188906568347
-0.4	-0.8	0.2	0.4	0.26894638903440843	-0.26894638903440843
-0.4	-0.8	0.2	0.6	0.2452832320955054	-0.2452832320955054
-0.4	-0.8	0.2	0.8	-0.042169693721628584	0.042169693721628584
-0.4	-0.8	0.2	1.0	-0.5805208380265501	0.5805208380265501
-0.4	-0.8	0.4	0.0	-0.40324769621307344	0.40324769621307344
-0.4	-0.8	0.4	0.2	0.10519505118601916	-0.10519505118601916
-0.4	-0.8	0.4	0.4	0.3385034653632904	-0.3385034653632904
-0.4	-0.8	0.4	0.6	0.30057365932562985	-0.30057365932562985
-0.4	-0.8	0.4	0.8	0.0	-0.0
-0.4	-0.8	0.4	1.0	-0.5500967791051035	0.5500967791051035
-0.4	-0.8	0.6	0.0	-0.16730367617820038	0.16730367617820038
-0.4	-0.8	0.6	0.2	0.324351407823559	-0.324351407823559
-0.4	-0.8	0.6	0.4	0.5416742995166803	-0.5416742995166803
-0.4	-0.8	0.6	0.6	0.48873299924659214	-0.48873299924659214
-0.4	-0.8	0.6	0.8	0.17446564861733568	-0.17446564861733568
-0.4	-0.8	0.6	1.0	-0.38777783574454117	0.38777783574454117
-0.4	-0.8	0.8	0.0	0.19858717179234334	-0.19858717179234334
-0.4	-0.8	0.8	0.2	0.6724805641450472	-0.6724805641450472
-0.4	-0.8	0.8	0.4	0.8729012008818091	-0.8729012008818091
-0.4	-0.8	0.8	0.6	0.8042608570251367	-0.8042608570251367
-0.4	-0.8	0.8	0.8	0.47584144885614865	-0.47584144885614865
-0.4	-0.8	0.8	1.0	-0.09872062810104086	0.09872062810104086
-0.4	-0.8	1.0	0.0	0.6865180301257524	-0.6865180301257524
-0.4	-0.8	1.0	0.2	1.1416184067981654	-1.1416184067981654
-0.4	-0.8	1.0	0.4	1.3243919434448979	-1.3243919434448979
-0.4	-0.8	1.0	0.6	1.2395941897655363	-1.2395941897655363
-0.4	-0.8	1.0	0.8	0.8966789493797384	-0.8966789493797384
-0.4	-0.8	1.0	1.0	0.30956909670918376	-0.30956909670918376
-0.4	-0.6	0.0	0.0	-0.3934501179163363	0.3934501179163363
-0.4	-0.6	0.0	0.2	-0.06961437210839504	0.06961437210839504
-0.4	-0.6	0.0	0.4	0.04623769406705744	-0.04623769406705744
-0.4	-0.6	0.0	0.6	-0.043143721973350986	0.043143721973350986
-0.4	-0.6	0.0	0.8	-0.331284197144642	0.331284197144642
-0.4	-0.6	0.0	1.0	-0.8083288573705654	0.8083288573705654
-0.4	-0.6	0.2	0.0	-0.4191186271381972	0.4191186271381972
-0.4	-0.6	0.2	0.2	-0.10273133266695661	0.10273133266695661
-0.4	-0.6	0.2	0.4	0.005958761069360561	-0.005958761069360561
-0.4	-0.6	0.2	0.6	-0.09006896539456542	0.09006896539456542
-0.4	-0.6	0.2	0.8	-0.38416820163521703	0.38416820163521703
-0.4	-0.6	0.2	1.0	-0.8661975946787787	0.8661975946787787
-0.4	-0.6	0.4	0.0	-0.30550109636375494	0.30550109636375494
-0.4	-0.6	0.4	0.2	0.0025783100780887047	-0.0025783100780887047
-0.4	-0.6	0.4	0.4	0.10336158624160052	-0.10336158624160052
-0.4	-0.6	0.4	0.6	0.0	-0.0
-0.4	-0.6	0.4	0.8	-0.30057365932562985	0.30057365932562985
-0.4	-0.6	0.4	1.0	-0.7881607429819604	0.7881607429819604
-0.4	-0.6	0.6	0.0	-0.05603527236379451	0.05603527236379451
-0.4	-0.6	0.6	0.2	0.24281951357644288	-0.24281951357644288
-0.4	-0.6	0.6	0.4	0.33489383125396616	-0.33489383125396616
-0.4	-0.6	0.6	0.6	0.22356813166004724	-0.22356813166004724
-0.4	-0.6	0.6	0.8	-0.08411020432520484	0.08411020432520484
-0.4	-0.6	0.6	1.0	-0.5776560490508961	0.5776560490508961
-0.4	-0.6	0.8	0.0	0.32337737957183665	-0.32337737957183665
-0.4	-0.6	0.8	0.2	0.6120908125382585	-0.6120908125382585
-0.4	-0.6	0.8	0.4	0.69465403081661	-0.69465403081661
-0.4	-0.6	0.8	0.6	0.5747339642957288	-0.5747339642957288
-0.4	-0.6	0.8	0.8	0.25943528963523677	-0.25943528963523677
-0.4	-0.6	0.8	1.0	-0.24052768239591962	0.24052768239591962
-0.4	-0.6	1.0	0.0	0.8244289714137416	-0.8244289714137416
-0.4	-0.6	1.0	0.2	1.1022562062726777	-1.1022562062726777
-0.4	-0.6	1.0	0.4	1.1746207757977007	-1.1746207757977007
-0.4	-0.6	1.0	0.6	1.0454187929957	-1.0454187929957
-0.4	-0.6	1.0	0.8	0.7219841176443504	-0.7219841176443504
-0.4	-0.6	1.0	1.0	0.21514565207162412	-0.21514565207162412
-0.4	-0.4	0.0	0.0	-0.31993963280105164	0.31993963280105164
-0.4	-0.4	0.0	0.2	-0.14656260399446455	0.14656260399446455
-0.4	-0.4	0.0	0.4	-0.11235702362515444	0.11235702362515444
-0.4	-0.4	0.0	0.6	-0.21537483518967646	0.21537483518967646
-0.4	-0.4	0.0	0.8	-0.4510896721064972	0.4510896721064972
-0.4	-0.4	0.0	1.0	-0.8126260408340467	0.8126260408340467
-0.4	-0.4	0.2	0.0	-0.3322582253963644	0.3322582253963644
-0.4	-0.4	0.2	0.2	-0.15928226704636883	0.15928226704636883
-0.4	-0.4	0.2	0.4	-0.12530586979511105	0.12530586979511105
-0.4	-0.4	0.2	0.6	-0.2281517940210938	0.2281517940210938
-0.4	-0.4	0.2	0.8	-0.4632936731427837	0.4632936731427837
-0.4	-0.4	0.2	1.0	-0.8237987178390976	0.8237987178390976
-0.4	-0.4	0.4	0.0	-0.2051188906568347	0.2051188906568347
-0.4	-0.4	0.4	0.2	-0.033174256338074665	0.033174256338074665
-0.4	-0.4	0.4	0.4	0.0	-0.0
-0.4	-0.4	0.4	0.6	-0.10336158624160052	0.10336158624160052
-0.4	-0.4	0.4	0.8	-0.3385034653632904	0.3385034653632904
-0.4	-0.4	0.4	1.0	-0.6985501438234997	0.6985501438234997
-0.4	-0.4	0.6	0.0	0.05781144152870006	-0.05781144152870006
-0.4	-0.4	0.6	0.2	0.22803720246206763	-0.22803720246206763
-0.4	-0.4	0.6	0.4	0.2596644727532891	-0.2596644727532891
-0.4	-0.4	0.6	0.6	0.15515697092142697	-0.15515697092142697
-0.4	-0.4	0.6	0.8	-0.08078704911344607	0.08078704911344607
-0.4	-0.4	0.6	1.0	-0.4410629106917078	0.4410629106917078
-0.4	-0.4	0.8	0.0	0.4504594185318533	-0.4504594185318533
-0.4	-0.4	0.8	0.2	0.6181068693871322	-0.6181068693871322
-0.4	-0.4	0.8	0.4	0.6474996042773433	-0.6474996042773433
-0.4	-0.4	0.8	0.6	0.5410440459420364	-0.5410440459420364
-0.4	-0.4	0.8	0.8	0.30361033563982326	-0.30361033563982326
-0.4	-0.4	0.8	1.0	-0.0576968499696739	0.0576968499696739
-0.4	-0.4	1.0	0.0	0.9642306734256625	-0.9642306734256625
-0.4	-0.4	1.0	0.2	1.1285549690691825	-1.1285549690691825
-0.4	-0.4	1.0	0.4	1.1548537318656873	-1.1548537318656873
-0.4	-0.4	1.0	0.6	1.0456479761137523	-1.0456479761137523
-0.4	-0.4	1.0	0.8	0.805979730410529	-0.805979730410529
-0.4	-0.4	1.0	1.0	0.4428963756361264	-0.4428963756361264
-0.4	-0.2	0.0	0.0	-0.24493945741842696	0.24493945741842696
-0.4	-0.2	0.0	0.2	-0.15475590046483534	0.15475590046483534
-0.4	-0.2	0.0	0.4	-0.13441589873769116	0.13441589873769116
-0.4	-0.2	0.0	0.6	-0.18311731132381112	0.18311731132381112
-0.4	-0.2	0.0	0.8	-0.298568307042672	0.298568307042672
-0.4	-0.2	0.0	1.0	-0.4775030264620281	0.4775030264620281
-0.4	-0.2	0.2	0.0	-0.2436789502691391	0.2436789502691391
-0.4	-0.2	0.2	0.2	-0.14690637867154308	0.14690637867154308
-0.4	-0.2	0.2	0.4	-0.11986277074136822	0.11986277074136822
-0.4	-0.2	0.2	0.6	-0.16168868978591833	0.16168868978591833
-0.4	-0.2	0.2	0.8	-0.2703787835222355	0.2703787835222355
-0.4	-0.2	0.2	1.0	-0.4424380094000217	0.4424380094000217
-0.4	-0.2	0.4	0.0	-0.103017811564522	0.103017811564522
-0.4	-0.2	0.4	0.2	0.0	-0.0
-0.4	-0.2	0.4	0.4	0.033174256338074665	-0.033174256338074665
-0.4	-0.2	0.4	0.6	-0.0025783100780887047	0.0025783100780887047
-0.4	-0.2	0.4	0.8	-0.10519505118601916	0.10519505118601916
-0.4	-0.2	0.4	1.0	-0.27135281177395787	0.27135281177395787
-0.4	-0.2	0.6	0.0	0.17326243724756096	-0.17326243724756096
-0.4	-0.2	0.6	0.2	0.2818379394248519	-0.2818379394248519
-0.4	-0.2	0.6	0.4	0.3203979990371564	-0.3203979990371564
-0.4	-0.2	0.6	0.6	0.28991664433619657	-0.28991664433619657
-0.4	-0.2	0.6	0.8	0.19245652338444352	-0.19245652338444352
-0.4	-0.2	0.6	1.0	0.031226199834629872	-0.031226199834629872
-0.4	-0.2	0.8	0.0	0.5786873730821315	-0.5786873730821315
-0.4	-0.2	0.8	0.2	0.6920184249590082	-0.6920184249590082
-0.4	-0.2	0.8	0.4	0.7351621469323593	-0.7351621469323593
-0.4	-0.2	0.8	0.6	0.7089779756948806	-0.7089779756948806
-0.4	-0.2	0.8	0.8	0.6155858550885566	-0.6155858550885566
-0.4	-0.2	0.8	1.0	0.4581943487661193	-0.4581943487661193
-0.4	-0.2	1.0	0.0	1.1046626290122272	-1.1046626290122272
-0.4	-0.2	1.0	0.2	1.2218324981164805	-1.2218324981164805
-0.4	-0.2	1.0	0.4	1.2685858541991557	-1.2685858541991557
-0.4	-0.2	1.0	0.6	1.2456675423939227	-1.2456675423939227
-0.4	-0.2	1.0	0.8	1.1551975065427658	-1.1551975065427658
-0.4	-0.2	1.0	1.0	1.0004989018574435	-1.0004989018574435
-0.4	0.0	0.0	-1.0	-0.5337674819438749	0.5337674819438749
-0.4	0.0	0.0	-0.8	-0.46489795496915004	0.46489795496915004
-0.4	0.0	0.0	-0.6	-0.3934501179163363	0.3934501179163363
-0.4	0.0	0.0	-0.4	-0.31993963280105164	0.31993963280105164
-0.4	0.0	0.0	-0.2	-0.24493945741842696	0.24493945741842696
-0.4	0.0	0.0	0.2	-0.09281916281119336	0.09281916281119336
-0.4	0.0	0.0	0.4	-0.016959550735872367	0.016959550735872367
-0.4	0.0	0.0	0.6	0.057926033087726224	-0.057926033087726224
-0.4	0.0	0.0	0.8	0.13132192664398465	-0.13132192664398465
-0.4	0.0	0.0	1.0	0.2025978763582591	-0.2025978763582591
-0.4	0.0	0.2	-1.0	-0.5847607257105182	0.5847607257105182
-0.4	0.0	0.2	-0.8	-0.5034580145814543	0.5034580145814543
-0.4	0.0	0.2	-0.6	-0.4191186271381972	0.4191186271381972
-0.4	0.0	0.2	-0.4	-0.3322582253963644	0.3322582253963644
-0.4	0.0	0.2	-0.2	-0.2436789502691391	0.2436789502691391
-0.4	0.0	0.2	0.2	-0.06434316039319143	0.06434316039319143
-0.4	0.0	0.2	0.4	0.024980959867703895	-0.024980959867703895
-0.4	0.0	0.2	0.6	0.11304457297931143	-0.11304457297931143
-0.4	0.0	0.2	0.8	0.19910283380796107	-0.19910283380796107
-0.4	0.0	0.2	1.0	0.2825254887790089	-0.2825254887790089
-0.4	0.0	0.4	-1.0	-0.49755654929160686	0.49755654929160686
-0.4	0.0	0.4	-0.8	-0.40324769621307344	0.40324769621307344
-0.4	0.0	0.4	-0.6	-0.30550109636375494	0.30550109636375494
-0.4	0.0	0.4	-0.4	-0.2051188906568347	0.2051188906568347
-0.4	0.0	0.4	-0.2	-0.103017811564522	0.103017811564522
-0.4	0.0	0.4	0.2	0.103017811564522	-0.103017811564522
-0.4	0.0	0.4	0.4	0.2051188906568347	-0.2051188906568347
-0.4	0.0	0.4	0.6	0.30550109636375494	-0.30550109636375494
-0.4	0.0	0.4	0.8	0.40324769621307344	-0.40324769621307344
-0.4	0.0	0.4	1.0	0.49755654929160686	-0.49755654929160686
-0.4	0.0	0.6	-1.0	-0.27507703744230827	0.27507703744230827
-0.4	0.0	0.6	-0.8	-0.16730367617820038	0.16730367617820038
-0.4	0.0	0.6	-0.6	-0.05603527236379451	0.05603527236379451
-0.4	0.0	0.6	-0.4	0.05781144152870006	-0.05781144152870006
-0.4	0.0	0.6	-0.2	0.17326243724756096	-0.17326243724756096
-0.4	0.0	0.6	0.2	0.4047946822599266	-0.4047946822599266
-0.4	0.0	0.6	0.4	0.5188705792704735	-0.5188705792704735
-0.4	0.0	0.6	0.6	0.630482757761958	-0.630482757761958
-0.4	0.0	0.6	0.8	0.7386571894826572	-0.7386571894826572
-0.4	0.0	0.6	1.0	0.8424771419603626	-0.8424771419603626
-0.4	0.0	0.8	-1.0	0.07723471078363497	-0.07723471078363497
-0.4	0.0	0.8	-0.8	0.19858717179234334	-0.19858717179234334
-0.4	0.0	0.8	-0.6	0.32337737957183665	-0.32337737957183665
-0.4	0.0	0.8	-0.4	0.4504021227523401	-0.4504021227523401
-0.4	0.0	0.8	-0.2	0.5786873730821315	-0.5786873730821315
-0.4	0.0	0.8	0.2	0.8342265497104787	-0.8342265497104787
-0.4	0.0	0.8	0.4	0.9591886448285112	-0.9591886448285112
-0.4	0.0	0.8	0.6	1.080770288955272	-1.080770288955272
-0.4	0.0	0.8	0.8	1.1979401580595253	-1.1979401580595253
-0.4	0.0	0.8	1.0	1.3097815196690619	-1.3097815196690619
-0.4	0.0	1.0	-1.0	0.5516437651519566	-0.5516437651519566
-0.4	0.0	1.0	-0.8	0.6865180301257524	-0.6865180301257524
-0.4	0.0	1.0	-0.6	0.8244289714137416	-0.8244289714137416
-0.4	0.0	1.0	-0.4	0.9642306734256625	-0.9642306734256625
-0.4	0.0	1.0	-0.2	1.1046626290122272	-1.1046626290122272
-0.4	0.0	1.0	0.2	1.382203384973598	-1.382203384973598
-0.4	0.0	1.0	0.4	1.516791171049828	-1.516791171049828
-0.4	0.0	1.0	0.6	1.6469671821035514	-1.6469671821035514
-0.4	0.0	1.0	0.8	1.7716427983240184	-1.7716427983240184
-0.4	0.0	1.0	1.0	1.8897293999004812	-1.8897293999004812
-0.4	0.2	0.0	-1.0	0.2786866715516324	-0.2786866715516324
-0.4	0.2	0.0	-0.8	0.07339589355625846	-0.07339589355625846
-0.4	0.2	0.0	-0.6	-0.06961437210839504	0.06961437210839504
