x1 x2 rho11 rho12 rho21 rho22
56.79281940194599	-2.947276742673564e-10	0.21966811313219076	-1.0003532874391581e-07	-0.2235024160386244	1.9997896844592125e-07
56.75330260170223	7.64483918321867	0.2186015041775189	-0.03116183716529785	-0.22258601153373786	0.03090058909477312
56.57391562934058	15.165821143689113	0.2153618939896511	-0.06256364510035788	-0.21973014113566952	0.06257842772441957
56.09774012675244	22.453852938334794	0.2099707887736108	-0.09346220035318036	-0.21490343878623985	0.09385530837785888
55.14203371815794	29.41559510225749	0.20247374074028704	-0.12358521224840649	-0.2080957602153748	0.1244986666508698
53.55633812988722	35.966394647558786	0.1929267097869872	-0.15265221527309233	-0.1993076605786452	0.15426019082567657
51.24566281048418	42.02675098578452	0.18138356463943991	-0.1803830053051892	-0.18853064418523868	0.18288543765850757
48.16565487139432	47.522518186478166	0.16791097204461458	-0.2065167409171499	-0.1757739745446033	0.21014096247884748
44.30700445843224	52.383260108679835	0.15255395011796508	-0.23080172300581162	-0.16098980682255665	0.23578715184503296
39.68391290384017	56.5379451149477	0.13536548669269133	-0.25299840935210827	-0.14412625179265035	0.2595857072116686
34.33328949640732	59.91451803347212	0.11638623970131433	-0.27284192139816177	-0.12508202750498826	0.2812309349545916
28.321676020905777	62.452852736411714	0.09567246233090115	-0.29001619515913235	-0.10376098920850196	0.30030484404752283
21.750000179435162	64.13721392297155	0.07333159599342379	-0.30412037123375674	-0.08014703991374163	0.31621962133355525
14.746521894010904	65.04494259759372	0.04960093970616361	-0.31470046871622337	-0.05446991739805396	0.32829940090314486
7.449541841235338	65.38564021488253	0.024857059846872673	-0.32126627858042367	-0.027234559802782454	0.33582466270977385
1.6659417986830605e-10	65.45005163108358	7.498641022636775e-08	-0.32343765732367363	-1.4999834997309187e-07	0.33826823600721434
-7.449541840922154	65.38564021426957	-0.024857059854345456	-0.32126627858048445	0.02723455976208078	0.33582466270923733
-14.746521893748259	65.04494259661497	-0.049600939718017496	-0.3147004687280792	0.054469917360998446	0.32829940092562393
-21.750000179224127	64.13721392191876	-0.07333159601145284	-0.3041203712522566	0.08014703988494176	0.31621962136891807
-28.32167602074886	62.45285273549017	-0.09567246234408747	-0.29001619516613025	0.10376098916639674	0.30030484405962726
-34.333289496320155	59.9145180327853	-0.11638623972462588	-0.27284192141406327	0.12508202748006608	0.2812309349844165
-39.68391290384954	56.53794511451912	-0.13536548670527498	-0.2529984093556695	0.1441262517439285	0.2595857072168446
-44.30700445856601	52.38326010847825	-0.1525539501153814	-0.23080172299889268	0.1609898067420571	0.2357871518294036
-48.165654871668565	47.522518186441836	-0.16791097208507544	-0.20651674093483924	0.1757739745497333	0.21014096251268022
-51.24566281089536	42.02675098584453	-0.1813835646247296	-0.18038300529558754	0.1885306440805097	0.18288543763806894
-53.556338130410225	35.96639464765537	-0.19292670984145482	-0.15265221528909834	0.19930766061352298	0.15426019085677292
-55.142033718762676	29.415595102353066	-0.20247374072622717	-0.1235852122429246	0.20809576011494096	0.12449866663928512
-56.09774012740071	22.453852938409497	-0.2099707887836705	-0.09346220035354631	0.2149034387359453	0.09385530837821471
-56.573915630002475	15.165821143737467	-0.2153618940054423	-0.06256364510141771	0.21973014109852335	0.06257842772634051
-56.75330260236457	7.644839183241997	-0.21860150422740882	-0.03116183716792879	0.22258601156592733	0.030900589099952833
-56.7928194026093	-2.9470802091260157e-10	-0.21966811314159368	-1.0003532873246653e-07	0.22350241599023726	1.999789684181352e-07
-56.75330260289171	-7.644839183816485	-0.21860150422502134	0.03116183711049948	0.22258601156146027	-0.03090058917145469
-56.57391563095165	-15.165821144260677	-0.21536189401075206	0.06256364504374576	0.21973014110973493	-0.06257842780229028
-56.097740128613516	-22.453852938866227	-0.20997078882239023	0.09346220030117677	0.2149034388142532	-0.09385530847099964
-55.14203372008125	-29.415595102738475	-0.20247374071464336	0.12358521217811425	0.20809576009289948	-0.12449866671429557
-53.55633813169731	-35.9663946479625	-0.19292670983353058	0.15265221522255715	0.1993076605990245	-0.15426019093536142
-51.245662812048586	-42.02675098605684	-0.18138356450506607	0.18038300517873426	0.18853064384271492	-0.18288543762190718
-48.165654872610396	-47.52251818652337	-0.1679109720590598	0.20651674085401814	0.1757739744993358	-0.21014096257235818
-44.30700445927014	-52.38326010838883	-0.15255395016987544	0.23080172296839	0.16098980685268452	-0.23578715199080644
-39.68391290432281	-56.53794511421761	-0.13536548660496686	0.2529984092089867	0.14412625154486422	-0.25958570714421075
-34.33328949659767	-59.91451803224388	-0.11638623975944824	0.27284192138609	0.12508202755109257	-0.2812309351451821
-28.321676020885963	-62.452852734713666	-0.09567246230819426	0.29001619505614346	0.10376098909575499	-0.3003048440508052
-21.75000017927785	-64.13721392095051	-0.07333159603764343	0.3041203712379074	0.08014703993819917	-0.31621962154524047
-14.746521893762678	-65.04494259552648	-0.04960093974491338	0.3147004687406291	0.05446991741538145	-0.32829940115019846
-7.449541840923494	-65.38564021313842	-0.024857059857304274	0.32126627854088197	0.027234559768296775	-0.33582466282564494
1.665046968790865e-10	-65.4500516299484	7.49864095778053e-08	0.32343765730983204	-1.4999834870097674e-07	-0.3382682361737546
7.449541841236503	-65.38564021375137	0.024857059849831015	0.3212662785408205	-0.02723455980899816	-0.33582466282618295
14.746521894025152	-65.04494259650522	0.049600939733059186	0.31470046872877144	-0.0544699174524365	-0.32829940112772044
21.750000179488765	-64.13721392200327	0.07333159601961449	0.3041203712194031	-0.08014703996699825	-0.31621962150987787
28.321676021042773	-62.452852735635176	0.09567246229500699	0.29001619504914844	-0.10376098913785821	-0.30030484403869956
34.33328949668473	-59.91451803293069	0.11638623973613417	0.2728419213701842	-0.12508202757601083	-0.28123093511535496
39.683912904313395	-56.53794511464619	0.13536548659238276	0.25299840920542527	-0.14412625159358625	-0.2595857071390285
44.30700445913633	-52.38326010859043	0.15255395017245776	0.23080172297531054	-0.16098980693318393	-0.23578715200643405
48.16565487233611	-47.52251818655964	0.1679109720185995	0.20651674083632812	-0.17577397449420357	-0.21014096253852463
51.24566281163736	-42.02675098599685	0.18138356451977672	0.18038300518833464	-0.18853064394744226	-0.1828854376423462
53.55633813117424	-35.96639464786594	0.19292670977906257	0.15265221520655037	-0.19930766056414742	-0.15426019090426435
55.14203371947649	-29.415595102642946	0.2024737407287048	0.1235852121835965	-0.2080957601933351	-0.12449866672587973
