0.016593535958904115, 9964.659685863877
0.03839362157534243, 9824.470986038395
0.06019370719178074, 9689.572425828972
0.08199379280821917, 9565.25414485166
0.10379387842465748, 9423.302065154161
0.1255939640410958, 9289.285194880747
0.14739404965753422, 9171.1387434555
0.16919413527397253, 9023.014834205935
0.19099422089041085, 8911.921902268763
0.21279430650684927, 8742.637434554976
0.2345943921232877, 8573.352966841188
0.2563944777397259, 8425.229057591625
0.2781945633561643, 8259.471349621876
0.29999464897260275, 8174.829115764981
0.32179473458904095, 8123.691099476442
0.3435948202054794, 7986.14746945899
0.3653949058219178, 7832.733420593369
0.387194991438356, 7688.136271087844
0.42352846746575323, 7487.110965677721
0.44532855308219166, 7324.880017452008
0.4671286386986301, 7213.787085514836
0.4889287243150685, 7092.113874345551
0.5107288099315067, 6970.440663176267
0.5325288955479451, 6817.026614310647
0.5543289811643836, 6647.74214659686
0.5761290667808218, 6452.006980802795
0.5979291523972602, 6256.271815008728
