x1 x2 rho11 rho12 rho13 rho14rho21 rho22rho23 rho24
94.32610336323664	-0.03497647772200021	0.0	-8.554346015575905e-05	-0.0050485819089884565	0.2623951502599009	0.0	-2.3800213903704058e-06	-0.003615414593142238	-0.2627521463413957
93.8004802439719	9.744749440518532	0.0	0.0	-0.04669333847654058	0.25185090533487337	0.0	0.0	-0.013154075305996524	-0.2599545708111413
91.2612704746259	19.210233680122045	0.0	0.0	-0.10468458080891904	0.21969010574323172	0.0	0.0	0.04927121262889537	-0.22738563374919804
87.98823041814994	28.461855951137082	0.0	0.0	-0.16097916878402835	0.18469312037149102	0.0	0.0	0.10935220755950874	-0.19170213107256262
84.21182533741711	37.51973948719681	0.0	0.0	-0.21547818471114422	0.14778413566559684	0.0	0.0	0.16753183016952491	-0.15406230020729694
79.97965476840231	46.35429660419725	0.0	0.0	-0.26770308928737213	0.10927000679783937	0.0	0.0	0.22341805049962937	-0.11474499277077689
75.25063361390319	54.89313038648927	0.0	0.0	-0.3168880167175532	0.06914656381035547	0.0	0.0	0.27597506480915324	-0.07358258229648679
69.83179728024405	62.95704480013548	0.0	0.0	-0.36271444643780837	0.02785920608644325	0.0	0.0	0.3250346161521638	-0.031039889962041104
62.89230380432432	69.727419558323	0.36248012463085194	0.0	0.0	-0.02793801183473702	-0.3243980257397519	0.0	0.0	0.03193850234024276
54.835436251150625	75.17132859718424	0.3166258915205084	0.0	0.0	-0.06916689142201511	-0.275230679376724	0.0	0.0	0.0743753499320586
46.32009264233881	79.96068613233419	0.26743448678312387	0.0	0.0	-0.10925868678758416	-0.2226164012597365	0.0	0.0	0.1154602684545916
37.51286581317562	84.26844563611778	0.2152413438583481	0.0	0.0	-0.14779778421005305	-0.16675827320264708	0.0	0.0	0.15476338885344948
28.484367742106613	88.13240477359764	0.1607413007162965	0.0	0.0	-0.18471545068407147	-0.1085434783809275	0.0	0.0	0.19233993338569622
19.263820064850904	91.50596649481267	0.10443573804833428	0.0	0.0	-0.2197413221719838	-0.048411686880690315	0.0	0.0	0.2279461852542813
9.826812737210698	94.15405064672605	0.046409060971130206	0.0	0.0	-0.25196952794117045	0.014110878647410357	0.0	0.0	0.2604087258367677
0.035024917309041836	94.32597998736703	-0.005060954759102997	0.2623839062819159	0.0	5.4631671437314615e-05	-0.0035890957242295037	-0.26273687567961385	0.0	4.585177475051012e-05
-9.744754086374655	93.80198917187674	-0.046693572776283276	0.25185146592871005	0.0	0.0	-0.013153201015494389	-0.25995527018522113	0.0	0.0
-19.210218506391843	91.26258710621683	-0.10468464435468242	0.21969034673010276	0.0	0.0	0.04927169690024399	-0.22738588587001868	0.0	0.0
-28.46179742047655	87.98934753166019	-0.1609792350726683	0.18469333613993197	0.0	0.0	0.10935267874978388	-0.19170234974126873	0.0	0.0
-37.5196173932049	84.21274318217685	-0.21547834070198552	0.14778443714753248	0.0	0.0	0.16753247766394402	-0.15406264088271887	0.0	0.0
-46.35408875785281	79.9803824195069	-0.26770287550151706	0.10926988144857422	0.0	0.0	0.22341791938080985	-0.11474472840270142	0.0	0.0
-54.89280998989712	75.25118837871565	-0.31688798052636674	0.06914662843964384	0.0	0.0	0.2759753010814054	-0.07358258537879446	0.0	0.0
-62.9565768102403	69.83220434273038	-0.3627141953777451	0.02785907722857004	0.0	0.0	0.3250344039829526	-0.03103961592603239	0.0	0.0
-69.7267330137191	62.89259230215651	0.0	-0.027937998475005058	-0.3624801246008529	0.0	0.0	0.031938577465884944	0.32439797440061496	0.0
-75.17032934655262	54.835622214823466	0.0	-0.06916667225268755	-0.316625671492542	0.0	0.0	0.07437513601504785	0.27523019249719705	0.0
-79.95931972113405	46.32019130880774	0.0	-0.10925931585588096	-0.26743505737473405	0.0	0.0	0.11546125869432391	0.22261758848014482	0.0
-84.26667847908546	37.51289022687488	0.0	-0.14779676082414972	-0.2152404690132754	0.0	0.0	0.15476204114654227	0.16675646451762094	0.0
-88.13022069812425	28.484329583539104	0.0	-0.1847145613576456	-0.16074059902791957	0.0	0.0	0.1923387770451282	0.10854205211427188	0.0
-91.50337068134947	19.26373460825707	0.0	-0.21974114908718104	-0.10443558952974731	0.0	0.0	0.2279460435950035	0.048411436429807136	0.0
-94.15108392663555	9.826714838268874	0.0	-0.25196993102055576	-0.046409275627060625	0.0	0.0	0.26040940076282987	-0.014110343404085639	0.0
-94.32017563070609	0.03504854726080782	0.0	8.634986615922195e-05	0.005077223788169568	-0.2623984262097477	0.0	1.5317825151967468e-06	0.0034906197927843433	0.2627557972115123
-93.79905872028696	-9.744714445590562	0.0	0.0	0.04669290698478416	-0.2518504802947864	0.0	0.0	0.013154619908942202	0.2599538053790031
-91.26000276671462	-19.210189261006892	0.0	0.0	0.10468427920712642	-0.21968993708980783	0.0	0.0	-0.04927096999447878	0.2273852215924303
-87.98715667041094	-28.46182148344564	0.0	0.0	0.1609788593608716	-0.1846929745107252	0.0	0.0	-0.10935196476248274	0.19170174529884304
-84.2109576306287	-37.51972076728781	0.0	0.0	0.21547773396815745	-0.14778384700119734	0.0	0.0	-0.16753130219213594	0.15406170731923752
-79.97898977816605	-46.35429528431838	0.0	0.0	0.2677031575530921	-0.10927031735415386	0.0	0.0	-0.22341861016490855	0.11474524548586189
-75.25015693740096	-54.89314721228636	0.0	0.0	0.3168876229758182	-0.06914639810982275	0.0	0.0	-0.2759746633876483	0.07358215728139125
-69.83148105214335	-62.957079072631394	0.0	0.0	0.3627139013972706	-0.02785892852349878	0.0	0.0	-0.3250339026872348	0.031039303675379538
